id,title,grade,confidence,reason,repo,domain,proven_mentions,refuted_mentions,n6_constants,n6_keywords,min_error_pct,max_z,coincidence,file_lines
TECS-L:H-SEDI-7,Takens Embedding dim=6 Optimal for Training Dynamics,🟩,0.5,existing auto-grade EXACT,TECS-L,SEDI,0,0,2,3,,,0,102
TECS-L:H-SEDI-8,Multi-Engine Consensus Improves Ensemble Predictions,🟧,0.6,existing auto-grade CLOSE,TECS-L,SEDI,0,0,2,1,,,0,102
TECS-L:H-SEDI-9,Entropy of Confusion Matrix Predicts Generalization,🟩,0.5,existing auto-grade EXACT,TECS-L,SEDI,0,0,2,1,,,0,108
TECS-L:H-SIM-1-physical-constants-compile-time,Hypothesis H-SIM-1: Physical Constants = Compile-Time Constants,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,7,53,0.026,,6,213
TECS-L:H-SIM-10,Tension = Simulation Computational Cost,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,7,0,,,0,222
TECS-L:H-SIM-11,Quantum Computing Advantage = Simulator's Native Operations,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,7,11,,,0,231
TECS-L:H-SIM-12,Fine-Tuning = Hyperparameter Optimization,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,6,8,,,0,259
TECS-L:H-SIM-2-planck-units-grid-resolution,Hypothesis H-SIM-2: Planck Units = Minimum Resolution (Grid),🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,6,29,8.6,,10,253
TECS-L:H-SIM-5,Quantum Entanglement = Shared Memory Pointer,🟩,0.5,existing auto-grade EXACT,TECS-L,SIM,0,0,4,3,,,0,218
TECS-L:H-SIM-6,Wavefunction Collapse = Lazy Evaluation,🟩,0.7,existing auto-grade EXACT,TECS-L,SIM,0,0,8,1,,,0,281
TECS-L:H-SIM-7,Holographic Principle = Data Compression,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,7,21,,,1,201
TECS-L:H-SIM-8,Cosmological Constant = Garbage Collector,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,10,56,,,0,233
TECS-L:H-SIM-9,6 = Optimal Simulation Parameter,🟧,0.45,orange marker in text,TECS-L,SIM,0,0,7,56,,,6,185
TECS-L:H-SING-1,E₆ Singularity — Complete Arithmetic Encoding,⚪,0.3,has verification but no clear grade signal,TECS-L,SING,0,0,5,10,,,0,93
TECS-L:H-SPORT-001-020-biomechanics,"Hypotheses H-SPORT-001 to H-SPORT-020: Sports, Biomechanics, and Human Body",🟩,0.5,existing auto-grade EXACT,TECS-L,,0,0,3,30,,,4,221
TECS-L:H-TEICH-1,Teichmüller Dimension 6(g-1) — n=6 as Universal Constant,🟧,0.4,significance claimed + verification,TECS-L,TEICH,0,0,5,16,,,0,82
TECS-L:H-TOP-9,|im(J)_7| = 240 = sigma x tau x sopfr -- Adams J-Homomorphism,🟧,0.65,p<0.05 weak evidence,TECS-L,TOP,0,0,5,101,,,1,272
TECS-L:H-TOPO-COSMO-7-sphere-to-torus-evolution,H-TOPO-COSMO-7: Universe Topology Evolution — S3 to T3 via Golden Zone Phase Tra,🟧,0.45,orange marker in text,TECS-L,,0,0,3,27,,,0,282
TECS-L:H-TREE-consciousness,H-TREE: Undiscovered Branches of the Consciousness Engine,🟧,0.45,orange marker in text,TECS-L,,0,0,3,1,,,0,90
TECS-L:H-UD-10,Hive Mind Topology Evolution — Disconnected to Torus via Golden Zone,🟧,0.45,orange marker in text,TECS-L,UD,0,0,2,6,,,0,240
TECS-L:H-UD-11,Topology Evolution Universality — S3 to T3 at Every Scale,🟧,0.45,orange marker in text,TECS-L,UD,0,0,3,40,,1.0,1,280
TECS-L:H-UD-9,Hive Mind = Toroidal Topology (T3 Collective Consciousness),🟧,0.45,orange marker in text,TECS-L,UD,0,0,2,20,,,0,211
TECS-L:H-WAVE-1,PureField = Wave Interference — Consciousness as Partial Destructive Interferenc,🟩,0.5,existing auto-grade EXACT,TECS-L,WAVE,0,0,4,1,,,0,59
TECS-L:H-WAVE-2,Hydrogen Atom E₆ ≈ -1/e eV — 6th Level at Golden Zone Center,🟧,0.5,error 3.0%,TECS-L,WAVE,0,0,2,2,3.0,,0,24
TECS-L:H-WAVE-3-string-harmonics-perfect-resonance,H-WAVE-3/8: Perfect Numbers = Perfectly Resonant Vibrating Bodies,🟧,0.6,existing auto-grade CLOSE,TECS-L,,0,0,3,12,,,0,68
TECS-L:H-WAVE-7,Quantum Harmonic Oscillator E₆ = 13/2 ℏω — 6th Prime Connection,🟩,0.5,existing auto-grade EXACT,TECS-L,WAVE,0,0,2,7,,,0,34
TECS-L:H-HARMONIC-001,Ramanujan Sum c_6(n) Structure,🟧,0.4,"n6 density (kw=39, const=5)",TECS-L,HARMONIC,0,0,5,39,,,0,213
TECS-L:HCP-001-close-packing,Hypothesis HCP-001: Close-Packed Structures -- Coordination 12 = sigma(6),🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,6,67,,,4,226
TECS-L:HOM-001-hopf-homotopy-mobius,"HOM-001: Hopf Fibrations, Stable Homotopy, Mobius Group",🟧,0.6,existing auto-grade CLOSE,TECS-L,,0,0,2,7,,,0,28
TECS-L:INFOGEO-001-fisher-divisor-distribution,Hypothesis INFOGEO-001: Fisher Information of Divisor Distribution,🟧,0.4,"n6 density (kw=48, const=5)",TECS-L,,0,0,5,48,,,1,240
TECS-L:KISS-001-kissing-number-hierarchy,"KISS-001: Kissing Number 계층 — dim 2,3,4 = P₁, σ(6), 2σ(6)",🟩,0.55,green marker + proven,TECS-L,,1,0,4,0,,,0,46
TECS-L:KISSING-numbers-n6-arithmetic,Kissing Numbers as n=6 Arithmetic Functions,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,10,128,,,8,492
TECS-L:KLEIN-001-klein-bottle-chromatic-6,KLEIN-001: 클라인 병 색칠 수 = P₁ = 6,🟩,0.55,green marker + proven,TECS-L,,1,0,2,0,,,0,41
TECS-L:KOCH-001-koch-snowflake-gz-width,KOCH-001: 코흐 눈송이 — C₆ 대칭 + GZ 너비,🟩,0.55,green marker + proven,TECS-L,,1,0,4,0,,,0,46
TECS-L:LAW-79-consciousness-freedom,Law 79: Consciousness Freedom Degree = ln(2),🟧★,0.55,error 0.50%,TECS-L,,0,0,2,6,0.5,,0,277
TECS-L:LOGIC-001-6smooth-density,Hypothesis Review LOGIC-001: 6-smooth Numbers and the Perfect Number Denominator,⚪,0.5,high coincidence warnings,TECS-L,,0,0,13,14,,,6,172
TECS-L:MASS-GEN-A-new-domains,Mass Generation A: 20 New Domains,🟧,0.5,error 1.0%,TECS-L,,0,0,13,521,1.0,,3,871
TECS-L:MASS-GEN-B-deep-scan,"Mass Generation B: Deep Uniqueness Scan (limit=100,000)",🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,11,316,,,6,622
TECS-L:MASS-GEN-C-bridges,Mass Generation C: Cross-Domain Bridges via n=6 Arithmetic,🟧★,0.6,error 0.05%,TECS-L,,0,0,11,328,0.05,,0,484
TECS-L:MASS-GEN-D-consciousness,Mass Generation D: Mathematics <-> Consciousness Bridge,🟧★,0.6,error 0.03%,TECS-L,,0,0,15,276,0.03,,1,549
TECS-L:MEGA-001-p1plus1-universality,MEGA-001: P1+1=7 Universal Classification + Complete n=6 Map,🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,6,11,,,0,54
TECS-L:MEGA-003-complexity-threshold-theorem,MEGA-003: Universal Complexity Threshold = n=6 Arithmetic,,0.0,insufficient signal,TECS-L,,0,0,2,10,,,1,31
TECS-L:MF-001-modular-forms-ring-n6,MF-001: Modular Forms Ring Generated by E_τ(6) and E_P₁,🟧★,0.55,green+star markers,TECS-L,,0,0,5,2,,,0,73
TECS-L:MUS-001-music-intervals-n6,MUS-001: Musical Intervals = n=6 Arithmetic Ratios,🟧★,0.55,green+star markers,TECS-L,,0,0,3,13,,,0,48
TECS-L:MUSIC-001-twelve-tone-consonance,"Hypothesis MUSIC-001: 12-TET = sigma(6) Semitones, Consonance = d(6) Ratios",🟩,0.7,existing auto-grade EXACT,TECS-L,,0,0,5,41,,,1,181
TECS-L:MUSIC-002-whole-tone-scale-6,MUSIC-002: 온음 음계 = P₁ = 6 음,🟩,0.55,green marker + proven,TECS-L,,1,0,2,0,,,0,38
TECS-L:MUSIC-003-tritone-six-semitones,MUSIC-003: 트라이톤 = P₁ = 6 반음,🟩,0.55,green marker + proven,TECS-L,,1,0,3,0,,,0,38
TECS-L:MUSIC-004-guitar-six-strings,MUSIC-004: 기타 — 6현 = P₁,🟩,0.55,green marker + proven,TECS-L,,1,0,2,7,,,0,36
TECS-L:MUSIC-005-consonance-from-divisors,MUSIC-005: 협화음 비율 — 6의 약수로 구성,🟩,0.55,green marker + proven,TECS-L,,1,0,2,3,,,0,45
TECS-L:MUSICIRCLE-001-pitch-circle-S1-sigma6,MUSICIRCLE-001: 음고류 원 S¹ — σ(6)=12 점,,0.0,insufficient signal,TECS-L,,0,0,5,0,,,0,44
TECS-L:MUSICIRCLE-002-circle-of-fifths-generator,"MUSICIRCLE-002: 5도권 = Z_σ(6) 순환, 생성원 7",,0.0,insufficient signal,TECS-L,,0,0,3,2,,,0,37
TECS-L:MUSICIRCLE-003-circle-of-fourths-sopfr,MUSICIRCLE-003: 4도권 = sopfr(6)=5 생성원,,0.0,insufficient signal,TECS-L,,0,0,3,6,,,0,30
TECS-L:MUSICIRCLE-004-adjacent-keys-P1-common,MUSICIRCLE-004: 인접 조의 공통음 = P₁ = 6,🟧★,0.55,green+star markers,TECS-L,,0,0,2,1,,,0,43
TECS-L:MUSICIRCLE-005-tonnetz-torus-phi6-circles,MUSICIRCLE-005: Tonnetz = 토러스 T² = φ(6)개 원의 곱,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,39
TECS-L:MUSICIRCLE-006-hexatonic-cycles-tau6,MUSICIRCLE-006: 헥사토닉 순환 = τ(6) = 4개,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,31
TECS-L:MUSICIRCLE-007-octatonic-collections-P1half,MUSICIRCLE-007: 옥타토닉 컬렉션 = P₁/2 = 3개,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,23
TECS-L:MUSICIRCLE-008-PLR-neo-riemannian-P1half,"MUSICIRCLE-008: Neo-Riemannian P,L,R = P₁/2 = 3 연산",,0.0,insufficient signal,TECS-L,,0,0,0,0,,,0,32
TECS-L:MUSICIRCLE-009-whole-tone-circle-P1-notes,MUSICIRCLE-009: 온음 원 = P₁ = 6 음,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,35
TECS-L:MUSICIRCLE-010-augmented-triad-circle,MUSICIRCLE-010: 증3화음 원 = τ(6)=4개,,0.0,insufficient signal,TECS-L,,0,0,2,0,,,0,33
TECS-L:MUSICIRCLE-011-diminished-seventh-circle,MUSICIRCLE-011: 감7화음 원 = P₁/2=3개,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,34
TECS-L:MUSICIRCLE-012-tritone-pair-circle,MUSICIRCLE-012: 트라이톤 쌍 = P₁ = 6쌍,,0.0,insufficient signal,TECS-L,,0,0,3,0,,,0,24
TECS-L:MUSICIRCLE-013-diatonic-circle-7gon,MUSICIRCLE-013: Diatonic Set = (P₁+1)-gon on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-014-pentatonic-circle-sopfr-gon,MUSICIRCLE-014: Pentatonic = sopfr(6)-gon on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,2,2,,,0,6
TECS-L:MUSICIRCLE-015-chromatic-circle-complete-S1,MUSICIRCLE-015: Chromatic Scale = Complete S¹ = σ(6) Points,⚪,0.3,minimal content (stub),TECS-L,,0,0,2,0,,,0,6
TECS-L:MUSICIRCLE-016-blues-hexatonic-P1-gon,MUSICIRCLE-016: Blues Scale = P₁-gon on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-017-pitch-helix-covering-space,MUSICIRCLE-017: Pitch Helix = Universal Cover of S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-018-modulation-as-rotation,MUSICIRCLE-018: Modulation = Rotation on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-019-enharmonic-as-identity,MUSICIRCLE-019: Enharmonic = Identity on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-020-interval-class-as-distance,MUSICIRCLE-020: Interval Class = Geodesic Distance on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-021-rhythm-circle-time-sigma6,MUSICIRCLE-021: Rhythm Circle: 12/8 = σ(6) Pulses on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,2,0,,,0,6
TECS-L:MUSICIRCLE-022-6-8-time-P1-circle,MUSICIRCLE-022: 6/8 Time = P₁ Pulses on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-023-clave-rhythm-circle,MUSICIRCLE-023: Clave Patterns on Z_σ(6) Circle,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-024-euclidean-rhythm-P1,"MUSICIRCLE-024: Euclidean Rhythm E(k,n): k in div(6) Functions",⚪,0.3,minimal content (stub),TECS-L,,0,0,4,0,,,0,6
TECS-L:MUSICIRCLE-025-beat-circle-4-4-tau,MUSICIRCLE-025: 4/4 Time = τ(6) Beats on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-026-waltz-circle-P1half,MUSICIRCLE-026: 3/4 Waltz = P₁/2 Beats on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-027-compound-duple-phi,MUSICIRCLE-027: Compound Duple: 2=φ(6) Groups of 3=P₁/2,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-028-polyrhythm-circle-product,MUSICIRCLE-028: Polyrhythm = Product of Circles,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-029-hemiola-circle-switch,MUSICIRCLE-029: Hemiola = Circle Partition Switch (2↔3),⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-030-rhythmic-necklace-count,MUSICIRCLE-030: Rhythmic Necklaces on Z₁₂ = Burnside Count,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-031-additive-rhythm-circle,MUSICIRCLE-031: Additive Rhythms: Partitions of P₁,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-032-swing-ratio-golden,MUSICIRCLE-032: Swing Ratio ≈ 2:1 to 3:1 (φ(6) to P₁/2),🟧,0.45,orange marker in text,TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-033-rhythmic-canon-tiling,MUSICIRCLE-033: Rhythmic Canon = Tiling of Z_σ(6),⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-034-metric-modulation-cover,MUSICIRCLE-034: Metric Modulation = Covering Map on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-035-tempo-circle-log,MUSICIRCLE-035: Tempo Relations as Logarithmic Circle,🟧,0.45,orange marker in text,TECS-L,,0,0,3,0,,,0,6
TECS-L:MUSICIRCLE-036-S1-quotient-pitch-rhythm,MUSICIRCLE-036: Pitch S¹ and Rhythm S¹: Dual Circles,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-037-winding-number-octave,MUSICIRCLE-037: Winding Number = Octave Count,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-038-circular-statistics-pitch,MUSICIRCLE-038: Circular Statistics on Pitch S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-039-fourier-on-circle,MUSICIRCLE-039: Fourier Analysis on Z_σ(6),⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-040-intervallic-content-on-S1,MUSICIRCLE-040: Interval Vector = Distance Histogram on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-041-all-interval-tetrachord,MUSICIRCLE-041: All-Interval Tetrachord in Z₁₂,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-042-maximal-evenness-circle,MUSICIRCLE-042: Maximally Even Sets on S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,3,0,,,0,6
TECS-L:MUSICIRCLE-043-z-relation-on-circle,"MUSICIRCLE-043: Z-Relation: Same iv on S¹, Different Sets",⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-044-pitch-class-complement,MUSICIRCLE-044: Complement on S¹: |A| + |Ā| = σ(6),⚪,0.3,minimal content (stub),TECS-L,,0,0,2,0,,,0,6
TECS-L:MUSICIRCLE-045-hexachord-self-complement,MUSICIRCLE-045: Self-Complementary Hexachord: |A| = P₁,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-046-circle-embeds-in-tonnetz,MUSICIRCLE-046: S¹ → T² Embedding in Tonnetz,⚪,0.3,minimal content (stub),TECS-L,,0,0,1,0,,,0,6
TECS-L:MUSICIRCLE-047-musical-orbifold,MUSICIRCLE-047: Chord Space Orbifold = T^n / S_n,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-048-circle-bundle-over-rhythm,MUSICIRCLE-048: Music as Circle Bundle: S¹ → E → S¹,⚪,0.3,minimal content (stub),TECS-L,,0,0,2,0,,,0,6
TECS-L:MUSICIRCLE-049-voice-leading-circle,MUSICIRCLE-049: Voice Leading = Path on S¹ (Minimal Motion),⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICIRCLE-050-musical-fiber-circle,MUSICIRCLE-050: Musical Fiber = Octave Equivalence Circle,⚪,0.3,minimal content (stub),TECS-L,,0,0,0,0,,,0,6
TECS-L:MUSICTOPO-001-pitch-class-space-as-z_sigma6-circle,MUSICTOPO-001: Pitch Class Space as Z_sigma(6) Circle,,0.0,insufficient signal,TECS-L,,0,0,2,12,,,0,52
TECS-L:MUSICTOPO-002-tonnetz-as-torus-t2---product-of-phi6-circles,MUSICTOPO-002: Tonnetz as Torus T^2 = Product of phi(6) Circles,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,13,,,0,55
TECS-L:MUSICTOPO-003-chromatic-circle-has-sigma6---12-nodes,MUSICTOPO-003: Chromatic Circle has sigma(6) = 12 Nodes,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,17,,,0,54
TECS-L:MUSICTOPO-004-circle-of-fifths-has-sigma6---12-nodes,MUSICTOPO-004: Circle of Fifths has sigma(6) = 12 Nodes,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,9,,,0,60
TECS-L:MUSICTOPO-005-pitch-helix-as-universal-cover-with-sigma6-coil-period,MUSICTOPO-005: Pitch Helix as Universal Cover with sigma(6) Coil Period,,0.0,insufficient signal,TECS-L,,0,0,3,8,,,0,61
TECS-L:MUSICTOPO-006-mobius-strip-in-voice-leading-via-contrary-motion,MUSICTOPO-006: Mobius Strip in Voice Leading via Contrary Motion,🟧,0.4,significance claimed + verification,TECS-L,,0,0,1,5,,,0,54
TECS-L:MUSICTOPO-007-neo-riemannian-operations-p1-2---3-generators,MUSICTOPO-007: Neo-Riemannian Operations: P1/2 = 3 Generators,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,11,,,0,58
TECS-L:MUSICTOPO-008-hexatonic-systems-tau6---4-cycles,MUSICTOPO-008: Hexatonic Systems: tau(6) = 4 Cycles,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,13,,,0,57
TECS-L:MUSICTOPO-009-octatonic-collections-p1-2---3-systems,MUSICTOPO-009: Octatonic Collections: P1/2 = 3 Systems,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,10,,,0,59
TECS-L:MUSICTOPO-010-major-minor-duality-as-z_phi6---z_2-symmetry,MUSICTOPO-010: Major/Minor Duality as Z_phi(6) = Z_2 Symmetry,🟧,0.4,significance claimed + verification,TECS-L,,0,0,5,13,,,0,59
TECS-L:MUSICTOPO-011-transposition-group-t---z_sigma6,MUSICTOPO-011: Transposition Group T = Z_sigma(6),🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,6,,,0,59
TECS-L:MUSICTOPO-012-dihedral-group-d_12-of-order-2sigma6---24,MUSICTOPO-012: Dihedral Group D_12 of Order 2*sigma(6) = 24,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,17,,,0,58
TECS-L:MUSICTOPO-013-triad-space-as-orbifold-t3-s_3,MUSICTOPO-013: Triad Space as Orbifold T^3/S_3,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,2,,,0,62
TECS-L:MUSICTOPO-014-voice-leading-geometry-n-voices---n-torus,MUSICTOPO-014: Voice-Leading Geometry: n Voices = n-Torus,🟧,0.4,significance claimed + verification,TECS-L,,0,0,4,9,,,0,56
TECS-L:MUSICTOPO-015-dyad-space---mobius-strip-with-phi6-identification,MUSICTOPO-015: Dyad Space = Mobius Strip with phi(6) Identification,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,7,,,0,57
TECS-L:MUSICTOPO-016-trichord-space-as-orbifold-with-cone-points,MUSICTOPO-016: Trichord Space as Orbifold with Cone Points,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,5,,,0,57
TECS-L:MUSICTOPO-017-tetrachord-space-in-tau6---4-dimensions,MUSICTOPO-017: Tetrachord Space in tau(6) = 4 Dimensions,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,16,,,0,55
TECS-L:MUSICTOPO-018-fundamental-domain-of-chord-space,MUSICTOPO-018: Fundamental Domain of Chord Space,🟧,0.4,significance claimed + verification,TECS-L,,0,0,1,5,,,0,54
TECS-L:MUSICTOPO-019-smooth-voice-leading-as-short-geodesics,MUSICTOPO-019: Smooth Voice Leading as Short Geodesics,🟧,0.45,orange marker in text,TECS-L,,0,0,2,4,,,0,55
TECS-L:MUSICTOPO-020-parallel-transport-of-chords-on-tonnetz-torus,MUSICTOPO-020: Parallel Transport of Chords on Tonnetz Torus,🟧,0.4,significance claimed + verification,TECS-L,,0,0,0,0,,,0,57
TECS-L:MUSICTOPO-021-fiber-bundle-pitch-register-over-pitch-class-base,MUSICTOPO-021: Fiber Bundle: Pitch Register over Pitch Class Base,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,8,,,0,59
TECS-L:MUSICTOPO-022-euler-characteristic-of-chord-spaces,MUSICTOPO-022: Euler Characteristic of Chord Spaces,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,8,,,0,57
TECS-L:MUSICTOPO-023-homology-of-pitch-class-set-complexes,MUSICTOPO-023: Homology of Pitch-Class Set Complexes,🟧,0.45,orange marker in text,TECS-L,,0,0,3,9,,,0,62
TECS-L:MUSICTOPO-024-musical-canons-as-braids,MUSICTOPO-024: Musical Canons as Braids,🟧,0.45,orange marker in text,TECS-L,,0,0,3,9,,,0,58
TECS-L:MUSICTOPO-025-contrapuntal-symmetries-as-group-actions-on-z_sigma6,MUSICTOPO-025: Contrapuntal Symmetries as Group Actions on Z_sigma(6),🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,4,,,0,63
TECS-L:MUSICTOPO-026-rhythm-necklaces-on-z_sigma6,MUSICTOPO-026: Rhythm Necklaces on Z_sigma(6),,0.0,insufficient signal,TECS-L,,0,0,4,15,,,0,66
TECS-L:MUSICTOPO-027-rhythmic-canons-as-tilings-of-z_sigma6,MUSICTOPO-027: Rhythmic Canons as Tilings of Z_sigma(6),🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,9,,,0,62
TECS-L:MUSICTOPO-028-euclidean-rhythms-and-equal-division-of-z_sigma6,MUSICTOPO-028: Euclidean Rhythms and Equal Division of Z_sigma(6),🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,16,,,0,62
TECS-L:MUSICTOPO-029-beat-class-sets-as-subsets-of-z_sigma6,MUSICTOPO-029: Beat Class Sets as Subsets of Z_sigma(6),🟧,0.4,significance claimed + verification,TECS-L,,0,0,5,11,,,0,65
TECS-L:MUSICTOPO-030-metric-modulation-as-covering-space-map,MUSICTOPO-030: Metric Modulation as Covering Space Map,🟧,0.45,orange marker in text,TECS-L,,0,0,2,12,,,0,56
TECS-L:MUSICTOPO-031-time-signature-as-lattice-point-in-z2,MUSICTOPO-031: Time Signature as Lattice Point in Z^2,🟧,0.45,orange marker in text,TECS-L,,0,0,2,20,,,0,64
TECS-L:MUSICTOPO-032-polyrhythm-as-z_m-x-z_n-orbit,MUSICTOPO-032: Polyrhythm as Z_m x Z_n Orbit,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,14,,,1,57
TECS-L:MUSICTOPO-033-rhythmic-braid-groups-from-voice-crossing,MUSICTOPO-033: Rhythmic Braid Groups from Voice Crossing,🟧,0.45,orange marker in text,TECS-L,,0,0,1,8,,,0,56
TECS-L:MUSICTOPO-034-phase-space-of-rhythmic-patterns,MUSICTOPO-034: Phase Space of Rhythmic Patterns,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,13,,,0,59
TECS-L:MUSICTOPO-035-tempo-as-slope-in-time-pitch-plane,MUSICTOPO-035: Tempo as Slope in Time-Pitch Plane,🟧,0.45,orange marker in text,TECS-L,,0,0,2,9,,,0,61
TECS-L:MUSICTOPO-036-musical-form-as-cw-complex,MUSICTOPO-036: Musical Form as CW-Complex,🟧,0.45,orange marker in text,TECS-L,,0,0,2,5,,,0,62
TECS-L:MUSICTOPO-037-persistent-homology-of-melodic-contour,MUSICTOPO-037: Persistent Homology of Melodic Contour,🟧,0.45,orange marker in text,TECS-L,,0,0,3,6,,,0,61
TECS-L:MUSICTOPO-038-betti-numbers-of-scale-complexes,MUSICTOPO-038: Betti Numbers of Scale Complexes,🟧,0.45,orange marker in text,TECS-L,,0,0,3,8,,,0,59
TECS-L:MUSICTOPO-039-simplicial-complex-of-consonance,MUSICTOPO-039: Simplicial Complex of Consonance,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,12,,,0,59
TECS-L:MUSICTOPO-040-homotopy-equivalence-of-enharmonic-scales,MUSICTOPO-040: Homotopy Equivalence of Enharmonic Scales,🟧,0.4,significance claimed + verification,TECS-L,,0,0,3,6,,,0,57
TECS-L:MUSICTOPO-041-covering-spaces-and-modulation,MUSICTOPO-041: Covering Spaces and Modulation,🟧,0.4,significance claimed + verification,TECS-L,,0,0,2,10,,,0,61
TECS-L:MUSICTOPO-042-orbifold-euler-characteristic-of-voice-leading-spaces,MUSICTOPO-042: Orbifold Euler Characteristic of Voice-Leading Spaces,🟧,0.4,significance claimed + verification,TECS-L,,0,0,6,17,,,0,58
TECS-L:MUSICTOPO-043-topological-classification-of-musical-canons,MUSICTOPO-043: Topological Classification of Musical Canons,🟧,0.45,orange marker in text,TECS-L,,0,0,2,10,,,0,61
